[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.004\270.000,	   -1.#IND00,	   -1.#IND00,	   -0.001280,	  180.000003,	   -1.#IND00,	   -1.#IND00
    0.227458,	99.699\256.183,	 8.239\188.556,	   50.000141,	   -1.#IND00,	   91.459947,	   67.627740,	   -1.#IND00,	   -1.#IND00
    0.227875,	99.699\263.683,	 7.973\194.201,	   49.999810,	   -1.#IND00,	   91.725729,	   69.482101,	   -1.#IND00,	   -1.#IND00
    0.228292,	99.699\271.183,	 7.655\200.133,	   49.999884,	   -1.#IND00,	   92.043907,	   71.050694,	   -1.#IND00,	   -1.#IND00
    0.228708,	99.699\278.683,	 7.310\206.690,	   50.000251,	   -1.#IND00,	   92.389397,	   71.993197,	   -1.#IND00,	   -1.#IND00
    0.229125,	99.699\286.183,	 6.957\214.060,	   50.000153,	   -1.#IND00,	   92.741983,	   72.123098,	   -1.#IND00,	   -1.#IND00
    0.229542,	99.699\293.683,	 6.610\222.223,	   49.999905,	   -1.#IND00,	   93.089479,	   71.460001,	   -1.#IND00,	   -1.#IND00
    0.229958,	99.699\301.183,	 6.292\231.230,	   49.999798,	   -1.#IND00,	   93.406618,	   69.952858,	   -1.#IND00,	   -1.#IND00
    0.230375,	99.699\308.683,	 6.042\241.131,	   50.000250,	   -1.#IND00,	   93.657119,	   67.552640,	   -1.#IND00,	   -1.#IND00
    0.230792,	99.699\316.183,	 5.885\251.775,	   50.000203,	   -1.#IND00,	   93.813563,	   64.408613,	   -1.#IND00,	   -1.#IND00
    0.231208,	99.699\323.683,	 5.833\262.813,	   49.999850,	   -1.#IND00,	   93.866067,	   60.869867,	   -1.#IND00,	   -1.#IND00
    0.231625,	99.699\331.183,	 5.880\273.822,	   49.999849,	   -1.#IND00,	   93.819131,	   57.361573,	   -1.#IND00,	   -1.#IND00
    0.232042,	99.699\338.683,	 6.031\284.403,	   50.000252,	   -1.#IND00,	   93.668409,	   54.280634,	   -1.#IND00,	   -1.#IND00
    0.232458,	99.699\346.183,	 6.288\294.210,	   50.000121,	   -1.#IND00,	   93.411498,	   51.973067,	   -1.#IND00,	   -1.#IND00
    0.232875,	99.699\353.683,	 6.618\303.114,	   49.999925,	   -1.#IND00,	   93.080908,	   50.569058,	   -1.#IND00,	   -1.#IND00
    0.233292,	99.699\ 1.183,	 6.978\311.188,	   49.999862,	   -1.#IND00,	   92.720992,	   49.995348,	   -1.#IND00,	   -1.#IND00
    0.233708,	99.699\ 8.683,	 7.339\318.517,	   50.000188,	   -1.#IND00,	   92.360462,	   50.166420,	   -1.#IND00,	   -1.#IND00
    0.234125,	99.699\16.183,	 7.681\325.176,	   50.000074,	   -1.#IND00,	   92.018059,	   51.007665,	   -1.#IND00,	   -1.#IND00
    0.234542,	99.699\23.683,	 7.989\331.261,	   49.999948,	   -1.#IND00,	   91.709700,	   52.422490,	   -1.#IND00,	   -1.#IND00
    0.234958,	99.699\31.183,	 8.245\336.943,	   49.999874,	   -1.#IND00,	   91.454478,	   54.240050,	   -1.#IND00,	   -1.#IND00
    0.235375,	99.699\38.683,	 8.430\342.393,	   50.000121,	   -1.#IND00,	   91.268980,	   56.290233,	   -1.#IND00,	   -1.#IND00
    0.235792,	99.699\46.183,	 8.541\347.634,	   50.000135,	   -1.#IND00,	   91.157984,	   58.549253,	   -1.#IND00,	   -1.#IND00
    0.236208,	99.699\53.683,	 8.577\352.688,	   49.999966,	   -1.#IND00,	   91.122009,	   60.995264,	   -1.#IND00,	   -1.#IND00
    0.236625,	99.699\61.183,	 8.536\357.713,	   49.999809,	   -1.#IND00,	   91.162533,	   63.470189,	   -1.#IND00,	   -1.#IND00
    0.237042,	99.699\68.683,	 8.420\ 2.882,	   50.000162,	   -1.#IND00,	   91.279017,	   65.801205,	   -1.#IND00,	   -1.#IND00
    0.237458,	99.699\76.183,	 8.231\ 8.308,	   50.000130,	   -1.#IND00,	   91.467743,	   67.875571,	   -1.#IND00,	   -1.#IND00
    0.237875,	99.699\83.683,	 7.977\14.041,	   49.999944,	   -1.#IND00,	   91.721857,	   69.641884,	   -1.#IND00,	   -1.#IND00
    0.238292,	99.699\91.183,	 7.668\20.142,	   49.999862,	   -1.#IND00,	   92.030517,	   71.041538,	   -1.#IND00,	   -1.#IND00
    0.238708,	99.699\98.683,	 7.324\26.791,	   50.000116,	   -1.#IND00,	   92.374922,	   71.892606,	   -1.#IND00,	   -1.#IND00
    0.239125,	99.699\106.183,	 6.966\34.169,	   50.000112,	   -1.#IND00,	   92.732813,	   72.014127,	   -1.#IND00,	   -1.#IND00
    0.239542,	99.699\113.683,	 6.614\42.332,	   50.000007,	   -1.#IND00,	   93.085407,	   71.351229,	   -1.#IND00,	   -1.#IND00
    0.239958,	99.699\121.183,	 6.291\51.320,	   49.999823,	   -1.#IND00,	   93.408390,	   69.863491,	   -1.#IND00,	   -1.#IND00
    0.240375,	99.699\128.683,	 6.030\61.157,	   50.000108,	   -1.#IND00,	   93.668679,	   67.526680,	   -1.#IND00,	   -1.#IND00
    0.240792,	99.699\136.183,	 5.865\71.731,	   50.000144,	   -1.#IND00,	   93.833692,	   64.452134,	   -1.#IND00,	   -1.#IND00
    0.241208,	99.699\143.683,	 5.816\82.736,	   49.999965,	   -1.#IND00,	   93.882669,	   60.946826,	   -1.#IND00,	   -1.#IND00
    0.241625,	99.699\151.183,	 5.881\93.733,	   49.999854,	   -1.#IND00,	   93.818391,	   57.450027,	   -1.#IND00,	   -1.#IND00
    0.242042,	99.699\158.683,	 6.046\104.314,	   50.000129,	   -1.#IND00,	   93.653216,	   54.368794,	   -1.#IND00,	   -1.#IND00
    0.242458,	99.699\166.183,	 6.302\114.166,	   50.000082,	   -1.#IND00,	   93.397396,	   52.017175,	   -1.#IND00,	   -1.#IND00
    0.242875,	99.699\173.683,	 6.624\123.134,	   50.000000,	   -1.#IND00,	   93.074950,	   50.549678,	   -1.#IND00,	   -1.#IND00
    0.243292,	99.699\181.183,	 6.979\131.237,	   49.999873,	   -1.#IND00,	   92.719979,	   49.946416,	   -1.#IND00,	   -1.#IND00
    0.243708,	99.699\188.683,	 7.337\138.566,	   50.000089,	   -1.#IND00,	   92.361536,	   50.117327,	   -1.#IND00,	   -1.#IND00
    0.244125,	99.699\196.183,	 7.677\145.225,	   50.000046,	   -1.#IND00,	   92.021749,	   50.958078,	   -1.#IND00,	   -1.#IND00
    0.244542,	99.699\203.683,	 7.983\151.309,	   50.000015,	   -1.#IND00,	   91.716293,	   52.374233,	   -1.#IND00,	   -1.#IND00
    0.244958,	99.699\211.183,	 8.239\156.950,	   49.999898,	   -1.#IND00,	   91.460422,	   54.232961,	   -1.#IND00,	   -1.#IND00
    0.245375,	99.699\218.683,	 8.429\162.328,	   50.000033,	   -1.#IND00,	   91.270167,	   56.354959,	   -1.#IND00,	   -1.#IND00
    0.245792,	99.699\226.183,	 8.544\167.549,	   50.000074,	   -1.#IND00,	   91.154706,	   58.634736,	   -1.#IND00,	   -1.#IND00
    0.246208,	99.699\233.683,	 8.582\172.659,	   50.000041,	   -1.#IND00,	   91.117206,	   61.024509,	   -1.#IND00,	   -1.#IND00
    0.246625,	99.699\241.183,	 8.540\177.748,	   49.999853,	   -1.#IND00,	   91.158590,	   63.434771,	   -1.#IND00,	   -1.#IND00
    0.247042,	99.699\248.683,	 8.422\182.933,	   50.000060,	   -1.#IND00,	   91.277133,	   65.750206,	   -1.#IND00,	   -1.#IND00
    0.247458,	99.699\256.183,	 8.231\188.334,	   50.000075,	   -1.#IND00,	   91.468017,	   67.849062,	   -1.#IND00,	   -1.#IND00
    0.247875,	99.699\263.683,	 7.976\194.051,	   50.000012,	   -1.#IND00,	   91.723293,	   69.631910,	   -1.#IND00,	   -1.#IND00
    0.248292,	99.699\271.183,	 7.667\200.156,	   49.999897,	   -1.#IND00,	   92.032091,	   71.027700,	   -1.#IND00,	   -1.#IND00
    0.248708,	99.699\278.683,	 7.321\206.786,	   50.000042,	   -1.#IND00,	   92.377509,	   71.897188,	   -1.#IND00,	   -1.#IND00
    0.249125,	99.699\286.183,	 6.962\214.124,	   50.000044,	   -1.#IND00,	   92.736935,	   72.058749,	   -1.#IND00,	   -1.#IND00
    0.249542,	99.699\293.683,	 6.611\222.281,	   50.000056,	   -1.#IND00,	   93.087739,	   71.402345,	   -1.#IND00,	   -1.#IND00
    0.249958,	99.699\301.183,	 6.294\231.304,	   49.999881,	   -1.#IND00,	   93.405340,	   69.878758,	   -1.#IND00,	   -1.#IND00
    0.250375,	99.699\308.683,	 6.037\241.176,	   50.000028,	   -1.#IND00,	   93.661793,	   67.506961,	   -1.#IND00,	   -1.#IND00
    0.250792,	99.699\316.183,	 5.870\251.757,	   50.000074,	   -1.#IND00,	   93.828992,	   64.426218,	   -1.#IND00,	   -1.#IND00
    0.251208,	99.699\323.683,	 5.815\262.755,	   50.000025,	   -1.#IND00,	   93.883665,	   60.928355,	   -1.#IND00,	   -1.#IND00
    0.251625,	99.699\331.183,	 5.878\273.747,	   49.999887,	   -1.#IND00,	   93.821221,	   57.436634,	   -1.#IND00,	   -1.#IND00
    0.252042,	99.699\338.683,	 6.045\284.320,	   50.000060,	   -1.#IND00,	   93.654123,	   54.363177,	   -1.#IND00,	   -1.#IND00
    0.252458,	99.699\346.183,	 6.301\294.170,	   50.000035,	   -1.#IND00,	   93.398445,	   52.013374,	   -1.#IND00,	   -1.#IND00
    0.252875,	99.699\353.683,	 6.621\303.141,	   50.000033,	   -1.#IND00,	   93.077659,	   50.542604,	   -1.#IND00,	   -1.#IND00
    0.253292,	99.699\ 1.183,	 6.977\311.234,	   49.999909,	   -1.#IND00,	   92.722084,	   49.949184,	   -1.#IND00,	   -1.#IND00
    0.253708,	99.699\ 8.683,	 7.338\318.542,	   50.000031,	   -1.#IND00,	   92.360685,	   50.140983,	   -1.#IND00,	   -1.#IND00
    0.254125,	99.699\16.183,	 7.680\325.195,	   50.000016,	   -1.#IND00,	   92.018642,	   50.988242,	   -1.#IND00,	   -1.#IND00
    0.254542,	99.699\23.683,	 7.985\331.304,	   50.000031,	   -1.#IND00,	   91.714066,	   52.378807,	   -1.#IND00,	   -1.#IND00
    0.254958,	99.699\31.183,	 8.239\336.975,	   49.999937,	   -1.#IND00,	   91.460498,	   54.208345,	   -1.#IND00,	   -1.#IND00
    0.255375,	99.699\38.683,	 8.428\342.349,	   49.999999,	   -1.#IND00,	   91.271166,	   56.334558,	   -1.#IND00,	   -1.#IND00
    0.255792,	99.699\46.183,	 8.544\347.548,	   50.000018,	   -1.#IND00,	   91.155450,	   58.634792,	   -1.#IND00,	   -1.#IND00
    0.256208,	99.699\53.683,	 8.581\352.653,	   50.000056,	   -1.#IND00,	   91.117682,	   61.029866,	   -1.#IND00,	   -1.#IND00
    0.256625,	99.699\61.183,	 8.540\357.750,	   49.999912,	   -1.#IND00,	   91.159049,	   63.433351,	   -1.#IND00,	   -1.#IND00
    0.257042,	99.699\68.683,	 8.421\ 2.935,	   50.000010,	   -1.#IND00,	   91.277672,	   65.748580,	   -1.#IND00,	   -1.#IND00
    0.257458,	99.699\76.183,	 8.230\ 8.322,	   50.000026,	   -1.#IND00,	   91.468527,	   67.861581,	   -1.#IND00,	   -1.#IND00
    0.257875,	99.699\83.683,	 7.976\14.032,	   50.000031,	   -1.#IND00,	   91.723283,	   69.651450,	   -1.#IND00,	   -1.#IND00
    0.258292,	99.699\91.183,	 7.668\20.156,	   49.999936,	   -1.#IND00,	   92.030848,	   71.026974,	   -1.#IND00,	   -1.#IND00
    0.258708,	99.699\98.683,	 7.323\26.807,	   50.000011,	   -1.#IND00,	   92.375722,	   71.875887,	   -1.#IND00,	   -1.#IND00
    0.259125,	99.699\106.183,	 6.962\34.140,	   50.000001,	   -1.#IND00,	   92.736513,	   72.043691,	   -1.#IND00,	   -1.#IND00
    0.259542,	99.699\113.683,	 6.610\42.279,	   50.000054,	   -1.#IND00,	   93.089028,	   71.403919,	   -1.#IND00,	   -1.#IND00
    0.259958,	99.699\121.183,	 6.292\51.297,	   49.999931,	   -1.#IND00,	   93.406799,	   69.886263,	   -1.#IND00,	   -1.#IND00
    0.260375,	99.699\128.683,	 6.037\61.174,	   49.999999,	   -1.#IND00,	   93.661922,	   67.509016,	   -1.#IND00,	   -1.#IND00
    0.260792,	99.699\136.183,	 5.871\71.758,	   50.000022,	   -1.#IND00,	   93.828405,	   64.424725,	   -1.#IND00,	   -1.#IND00
    0.261208,	99.699\143.683,	 5.815\82.753,	   50.000036,	   -1.#IND00,	   93.884426,	   60.929744,	   -1.#IND00,	   -1.#IND00
    0.261625,	99.699\151.183,	 5.877\93.743,	   49.999928,	   -1.#IND00,	   93.822403,	   57.440201,	   -1.#IND00,	   -1.#IND00
    0.262042,	99.699\158.683,	 6.046\104.313,	   50.000023,	   -1.#IND00,	   93.653253,	   54.370128,	   -1.#IND00,	   -1.#IND00
    0.262458,	99.699\166.183,	 6.303\114.163,	   50.000002,	   -1.#IND00,	   93.396459,	   52.019992,	   -1.#IND00,	   -1.#IND00
    0.262875,	99.699\173.683,	 6.622\123.143,	   50.000036,	   -1.#IND00,	   93.076848,	   50.539936,	   -1.#IND00,	   -1.#IND00
    0.263292,	99.699\181.183,	 6.976\131.245,	   49.999943,	   -1.#IND00,	   92.722873,	   49.937995,	   -1.#IND00,	   -1.#IND00
    0.263708,	99.699\188.683,	 7.337\138.551,	   50.000004,	   -1.#IND00,	   92.361829,	   50.132442,	   -1.#IND00,	   -1.#IND00
    0.264125,	99.699\196.183,	 7.680\145.191,	   49.999989,	   -1.#IND00,	   92.018812,	   50.991758,	   -1.#IND00,	   -1.#IND00
    0.264542,	99.699\203.683,	 7.985\151.297,	   50.000029,	   -1.#IND00,	   91.713657,	   52.385932,	   -1.#IND00,	   -1.#IND00
    0.264958,	99.699\211.183,	 8.238\156.977,	   49.999966,	   -1.#IND00,	   91.460537,	   54.206481,	   -1.#IND00,	   -1.#IND00
    0.265375,	99.699\218.683,	 8.428\162.352,	   49.999986,	   -1.#IND00,	   91.271463,	   56.330873,	   -1.#IND00,	   -1.#IND00
    0.265792,	99.699\226.183,	 8.544\167.544,	   49.999986,	   -1.#IND00,	   91.155439,	   58.639143,	   -1.#IND00,	   -1.#IND00
    0.266208,	99.699\233.683,	 8.582\172.646,	   50.000047,	   -1.#IND00,	   91.117326,	   61.036703,	   -1.#IND00,	   -1.#IND00
    0.266625,	99.699\241.183,	 8.540\177.750,	   49.999949,	   -1.#IND00,	   91.158606,	   63.433036,	   -1.#IND00,	   -1.#IND00
    0.267042,	99.699\248.683,	 8.422\182.944,	   49.999992,	   -1.#IND00,	   91.277434,	   65.739452,	   -1.#IND00,	   -1.#IND00
    0.267458,	99.699\256.183,	 8.230\188.328,	   49.999996,	   -1.#IND00,	   91.468698,	   67.854687,	   -1.#IND00,	   -1.#IND00
    0.267875,	99.699\263.683,	 7.975\194.027,	   50.000027,	   -1.#IND00,	   91.723821,	   69.656375,	   -1.#IND00,	   -1.#IND00
    0.268292,	99.699\271.183,	 7.668\200.149,	   49.999962,	   -1.#IND00,	   92.031171,	   71.034165,	   -1.#IND00,	   -1.#IND00
    0.268708,	99.699\278.683,	 7.324\206.808,	   49.999999,	   -1.#IND00,	   92.375434,	   71.874858,	   -1.#IND00,	   -1.#IND00
    0.269125,	99.699\286.183,	 6.963\214.143,	   49.999976,	   -1.#IND00,	   92.736185,	   72.040055,	   -1.#IND00,	   -1.#IND00
    0.269542,	99.699\293.683,	 6.610\222.278,	   50.000041,	   -1.#IND00,	   93.089204,	   71.404857,	   -1.#IND00,	   -1.#IND00
    0.269958,	99.699\301.183,	 6.292\231.293,	   49.999963,	   -1.#IND00,	   93.407213,	   69.890588,	   -1.#IND00,	   -1.#IND00
    0.270375,	99.699\308.683,	 6.037\241.173,	   49.999986,	   -1.#IND00,	   93.661736,	   67.510550,	   -1.#IND00,	   -1.#IND00
    0.270792,	99.699\316.183,	 5.872\251.761,	   49.999994,	   -1.#IND00,	   93.827428,	   64.421694,	   -1.#IND00,	   -1.#IND00
    0.271208,	99.699\323.683,	 5.815\262.757,	   50.000033,	   -1.#IND00,	   93.884071,	   60.926400,	   -1.#IND00,	   -1.#IND00
    0.271625,	99.699\331.183,	 5.876\273.745,	   49.999952,	   -1.#IND00,	   93.823271,	   57.437707,	   -1.#IND00,	   -1.#IND00
    0.272042,	99.699\338.683,	 6.045\284.313,	   50.000006,	   -1.#IND00,	   93.653959,	   54.369751,	   -1.#IND00,	   -1.#IND00
    0.272458,	99.699\346.183,	 6.303\294.160,	   49.999984,	   -1.#IND00,	   93.396277,	   52.022934,	   -1.#IND00,	   -1.#IND00
    0.272875,	99.699\353.683,	 6.623\303.140,	   50.000028,	   -1.#IND00,	   93.076376,	   50.542952,	   -1.#IND00,	   -1.#IND00
    0.273292,	99.699\ 1.183,	 6.976\311.246,	   49.999966,	   -1.#IND00,	   92.722815,	   49.937405,	   -1.#IND00,	   -1.#IND00
    0.273708,	99.699\ 8.683,	 7.337\318.554,	   49.999992,	   -1.#IND00,	   92.362188,	   50.129447,	   -1.#IND00,	   -1.#IND00
    0.274125,	99.699\16.183,	 7.680\325.191,	   49.999982,	   -1.#IND00,	   92.018879,	   50.992633,	   -1.#IND00,	   -1.#IND00
    0.274542,	99.699\23.683,	 7.986\331.293,	   50.000016,	   -1.#IND00,	   91.713297,	   52.390202,	   -1.#IND00,	   -1.#IND00
    0.274958,	99.699\31.183,	 8.239\336.977,	   49.999982,	   -1.#IND00,	   91.460342,	   54.206234,	   -1.#IND00,	   -1.#IND00
    0.275375,	99.699\38.683,	 8.427\342.357,	   49.999986,	   -1.#IND00,	   91.271610,	   56.326297,	   -1.#IND00,	   -1.#IND00
    0.275792,	99.699\46.183,	 8.543\347.546,	   49.999973,	   -1.#IND00,	   91.155680,	   58.636869,	   -1.#IND00,	   -1.#IND00
    0.276208,	99.699\53.683,	 8.582\352.644,	   50.000030,	   -1.#IND00,	   91.117451,	   61.039144,	   -1.#IND00,	   -1.#IND00
    0.276625,	99.699\61.183,	 8.540\357.746,	   49.999974,	   -1.#IND00,	   91.158561,	   63.436954,	   -1.#IND00,	   -1.#IND00
    0.277042,	99.699\68.683,	 8.422\ 2.944,	   49.999985,	   -1.#IND00,	   91.277295,	   65.739030,	   -1.#IND00,	   -1.#IND00
    0.277458,	99.699\76.183,	 8.230\ 8.332,	   49.999984,	   -1.#IND00,	   91.468609,	   67.850965,	   -1.#IND00,	   -1.#IND00
    0.277875,	99.699\83.683,	 7.975\14.027,	   50.000017,	   -1.#IND00,	   91.723931,	   69.656639,	   -1.#IND00,	   -1.#IND00
    0.278292,	99.699\91.183,	 7.668\20.146,	   49.999977,	   -1.#IND00,	   92.031318,	   71.037407,	   -1.#IND00,	   -1.#IND00
    0.278708,	99.699\98.683,	 7.324\26.808,	   49.999994,	   -1.#IND00,	   92.375325,	   71.875050,	   -1.#IND00,	   -1.#IND00
    0.279125,	99.699\106.183,	 6.963\34.146,	   49.999972,	   -1.#IND00,	   92.735936,	   72.037266,	   -1.#IND00,	   -1.#IND00
    0.279542,	99.699\113.683,	 6.610\42.281,	   50.000022,	   -1.#IND00,	   93.089134,	   71.402630,	   -1.#IND00,	   -1.#IND00
    0.279958,	99.699\121.183,	 6.291\51.291,	   49.999980,	   -1.#IND00,	   93.407536,	   69.891707,	   -1.#IND00,	   -1.#IND00
    0.280375,	99.699\128.683,	 6.037\61.170,	   49.999984,	   -1.#IND00,	   93.662123,	   67.513226,	   -1.#IND00,	   -1.#IND00
    0.280792,	99.699\136.183,	 5.872\71.761,	   49.999982,	   -1.#IND00,	   93.827203,	   64.422253,	   -1.#IND00,	   -1.#IND00
    0.281208,	99.699\143.683,	 5.815\82.757,	   50.000022,	   -1.#IND00,	   93.883632,	   60.925755,	   -1.#IND00,	   -1.#IND00
    0.281625,	99.699\151.183,	 5.876\93.746,	   49.999971,	   -1.#IND00,	   93.823367,	   57.436796,	   -1.#IND00,	   -1.#IND00
    0.282042,	99.699\158.683,	 6.045\104.314,	   49.999995,	   -1.#IND00,	   93.654252,	   54.369036,	   -1.#IND00,	   -1.#IND00
    0.282458,	99.699\166.183,	 6.303\114.160,	   49.999979,	   -1.#IND00,	   93.396308,	   52.023463,	   -1.#IND00,	   -1.#IND00
    0.282875,	99.699\173.683,	 6.623\123.139,	   50.000017,	   -1.#IND00,	   93.076147,	   50.544335,	   -1.#IND00,	   -1.#IND00
    0.283292,	99.699\181.183,	 6.976\131.245,	   49.999980,	   -1.#IND00,	   92.722624,	   49.937827,	   -1.#IND00,	   -1.#IND00
    0.283708,	99.699\188.683,	 7.337\138.556,	   49.999987,	   -1.#IND00,	   92.362361,	   50.127189,	   -1.#IND00,	   -1.#IND00
    0.284125,	99.699\196.183,	 7.680\145.192,	   49.999979,	   -1.#IND00,	   92.019125,	   50.990968,	   -1.#IND00,	   -1.#IND00
    0.284542,	99.699\203.683,	 7.986\151.291,	   50.000008,	   -1.#IND00,	   91.713251,	   52.392179,	   -1.#IND00,	   -1.#IND00
    0.284958,	99.699\211.183,	 8.239\156.975,	   49.999990,	   -1.#IND00,	   91.460191,	   54.208133,	   -1.#IND00,	   -1.#IND00
    0.285375,	99.699\218.683,	 8.427\162.358,	   49.999985,	   -1.#IND00,	   91.271562,	   56.325522,	   -1.#IND00,	   -1.#IND00
    0.285792,	99.699\226.183,	 8.543\167.548,	   49.999973,	   -1.#IND00,	   91.155720,	   58.635310,	   -1.#IND00,	   -1.#IND00
    0.286208,	99.699\233.683,	 8.581\172.644,	   50.000017,	   -1.#IND00,	   91.117511,	   61.038750,	   -1.#IND00,	   -1.#IND00
    0.286625,	99.699\241.183,	 8.540\177.745,	   49.999985,	   -1.#IND00,	   91.158569,	   63.438530,	   -1.#IND00,	   -1.#IND00
    0.287042,	99.699\248.683,	 8.422\182.943,	   49.999983,	   -1.#IND00,	   91.277240,	   65.739951,	   -1.#IND00,	   -1.#IND00
    0.287458,	99.699\256.183,	 8.230\188.334,	   49.999982,	   -1.#IND00,	   91.468533,	   67.849030,	   -1.#IND00,	   -1.#IND00
    0.287875,	99.699\263.683,	 7.975\194.028,	   50.000009,	   -1.#IND00,	   91.723951,	   69.655408,	   -1.#IND00,	   -1.#IND00
    0.288292,	99.699\271.183,	 7.668\200.144,	   49.999984,	   -1.#IND00,	   92.031444,	   71.038898,	   -1.#IND00,	   -1.#IND00
    0.288708,	99.699\278.683,	 7.324\206.807,	   49.999991,	   -1.#IND00,	   92.375372,	   71.876461,	   -1.#IND00,	   -1.#IND00
    0.289125,	99.699\286.183,	 6.963\214.146,	   49.999974,	   -1.#IND00,	   92.735841,	   72.037049,	   -1.#IND00,	   -1.#IND00
    0.289542,	99.699\293.683,	 6.610\222.282,	   50.000011,	   -1.#IND00,	   93.088986,	   71.401263,	   -1.#IND00,	   -1.#IND00
    0.289958,	99.699\301.183,	 6.291\231.292,	   49.999989,	   -1.#IND00,	   93.407534,	   69.891085,	   -1.#IND00,	   -1.#IND00
    0.290375,	99.699\308.683,	 6.037\241.169,	   49.999982,	   -1.#IND00,	   93.662342,	   67.514226,	   -1.#IND00,	   -1.#IND00
    0.290792,	99.699\316.183,	 5.872\251.760,	   49.999980,	   -1.#IND00,	   93.827247,	   64.422953,	   -1.#IND00,	   -1.#IND00
    0.291208,	99.699\323.683,	 5.816\262.757,	   50.000013,	   -1.#IND00,	   93.883402,	   60.925682,	   -1.#IND00,	   -1.#IND00
    0.291625,	99.699\331.183,	 5.876\273.747,	   49.999981,	   -1.#IND00,	   93.823291,	   57.436407,	   -1.#IND00,	   -1.#IND00
    0.292042,	99.699\338.683,	 6.045\284.315,	   49.999989,	   -1.#IND00,	   93.654393,	   54.368413,	   -1.#IND00,	   -1.#IND00
    0.292458,	99.699\346.183,	 6.303\294.160,	   49.999979,	   -1.#IND00,	   93.396448,	   52.023211,	   -1.#IND00,	   -1.#IND00
    0.292875,	99.699\353.683,	 6.623\303.138,	   50.000008,	   -1.#IND00,	   93.076128,	   50.544962,	   -1.#IND00,	   -1.#IND00
    0.293292,	99.699\ 1.183,	 6.977\311.244,	   49.999988,	   -1.#IND00,	   92.722467,	   49.938929,	   -1.#IND00,	   -1.#IND00
    0.293708,	99.699\ 8.683,	 7.337\318.556,	   49.999985,	   -1.#IND00,	   92.362328,	   50.126920,	   -1.#IND00,	   -1.#IND00
    0.294125,	99.699\16.183,	 7.680\325.193,	   49.999983,	   -1.#IND00,	   92.019238,	   50.989690,	   -1.#IND00,	   -1.#IND00
    0.294542,	99.699\23.683,	 7.986\331.291,	   50.000000,	   -1.#IND00,	   91.713291,	   52.392275,	   -1.#IND00,	   -1.#IND00
    0.294958,	99.699\31.183,	 8.239\336.974,	   49.999993,	   -1.#IND00,	   91.460146,	   54.209090,	   -1.#IND00,	   -1.#IND00
    0.295375,	99.699\38.683,	 8.427\342.357,	   49.999987,	   -1.#IND00,	   91.271522,	   56.325746,	   -1.#IND00,	   -1.#IND00
    0.295792,	99.699\46.183,	 8.543\347.548,	   49.999977,	   -1.#IND00,	   91.155722,	   58.634658,	   -1.#IND00,	   -1.#IND00
    0.296208,	99.699\53.683,	 8.581\352.645,	   50.000006,	   -1.#IND00,	   91.117551,	   61.037973,	   -1.#IND00,	   -1.#IND00
    0.296625,	99.699\61.183,	 8.540\357.744,	   49.999992,	   -1.#IND00,	   91.158602,	   63.439064,	   -1.#IND00,	   -1.#IND00
    0.297042,	99.699\68.683,	 8.422\ 2.942,	   49.999983,	   -1.#IND00,	   91.277234,	   65.741101,	   -1.#IND00,	   -1.#IND00
    0.297458,	99.699\76.183,	 8.231\ 8.334,	   49.999983,	   -1.#IND00,	   91.468483,	   67.848632,	   -1.#IND00,	   -1.#IND00
    0.297875,	99.699\83.683,	 7.975\14.029,	   50.000003,	   -1.#IND00,	   91.723919,	   69.654379,	   -1.#IND00,	   -1.#IND00
    0.298292,	99.699\91.183,	 7.668\20.144,	   49.999989,	   -1.#IND00,	   92.031478,	   71.038886,	   -1.#IND00,	   -1.#IND00
    0.298708,	99.699\98.683,	 7.324\26.806,	   49.999989,	   -1.#IND00,	   92.375423,	   71.877093,	   -1.#IND00,	   -1.#IND00
    0.299125,	99.699\106.183,	 6.963\34.146,	   49.999979,	   -1.#IND00,	   92.735856,	   72.037574,	   -1.#IND00,	   -1.#IND00
    0.299542,	99.699\113.683,	 6.610\42.282,	   50.000002,	   -1.#IND00,	   93.088915,	   71.400846,	   -1.#IND00,	   -1.#IND00
    0.299958,	99.699\121.183,	 6.292\51.293,	   49.999993,	   -1.#IND00,	   93.407460,	   69.890313,	   -1.#IND00,	   -1.#IND00
    0.300375,	99.699\128.683,	 6.037\61.169,	   49.999983,	   -1.#IND00,	   93.662436,	   67.514442,	   -1.#IND00,	   -1.#IND00
    0.300792,	99.699\136.183,	 5.872\71.760,	   49.999981,	   -1.#IND00,	   93.827344,	   64.423441,	   -1.#IND00,	   -1.#IND00
    0.301208,	99.699\143.683,	 5.816\82.757,	   50.000006,	   -1.#IND00,	   93.883330,	   60.925861,	   -1.#IND00,	   -1.#IND00
    0.301625,	99.699\151.183,	 5.876\93.747,	   49.999988,	   -1.#IND00,	   93.823212,	   57.436409,	   -1.#IND00,	   -1.#IND00
    0.302042,	99.699\158.683,	 6.045\104.315,	   49.999986,	   -1.#IND00,	   93.654388,	   54.368213,	   -1.#IND00,	   -1.#IND00
    0.302458,	99.699\166.183,	 6.302\114.160,	   49.999982,	   -1.#IND00,	   93.396514,	   52.022876,	   -1.#IND00,	   -1.#IND00
