[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.379542,	99.699\113.683,	 6.610\42.281,	   49.999992,	   -1.#IND00,	   93.088934,	   71.402273,	   -1.#IND00,	   -1.#IND00
    0.379958,	99.699\121.183,	 6.292\51.292,	   49.999993,	   -1.#IND00,	   93.407348,	   69.890795,	   -1.#IND00,	   -1.#IND00
    0.380375,	99.699\128.683,	 6.037\61.168,	   49.999993,	   -1.#IND00,	   93.662383,	   67.515122,	   -1.#IND00,	   -1.#IND00
    0.380792,	99.699\136.183,	 5.872\71.758,	   49.999993,	   -1.#IND00,	   93.827464,	   64.424956,	   -1.#IND00,	   -1.#IND00
    0.381208,	99.699\143.683,	 5.816\82.755,	   49.999992,	   -1.#IND00,	   93.883381,	   60.927421,	   -1.#IND00,	   -1.#IND00
    0.381625,	99.699\151.183,	 5.876\93.745,	   49.999993,	   -1.#IND00,	   93.823236,	   57.437916,	   -1.#IND00,	   -1.#IND00
    0.382042,	99.699\158.683,	 6.045\104.313,	   49.999993,	   -1.#IND00,	   93.654440,	   54.369547,	   -1.#IND00,	   -1.#IND00
    0.382458,	99.699\166.183,	 6.302\114.159,	   49.999993,	   -1.#IND00,	   93.396573,	   52.024034,	   -1.#IND00,	   -1.#IND00
    0.382875,	99.699\173.683,	 6.623\123.138,	   49.999992,	   -1.#IND00,	   93.076376,	   50.545329,	   -1.#IND00,	   -1.#IND00
    0.383292,	99.699\181.183,	 6.976\131.243,	   49.999993,	   -1.#IND00,	   92.722574,	   49.940244,	   -1.#IND00,	   -1.#IND00
    0.383708,	99.699\188.683,	 7.337\138.554,	   49.999993,	   -1.#IND00,	   92.362330,	   50.128533,	   -1.#IND00,	   -1.#IND00
    0.384125,	99.699\196.183,	 7.680\145.193,	   49.999993,	   -1.#IND00,	   92.019394,	   50.989454,	   -1.#IND00,	   -1.#IND00
    0.384542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713478,	   52.392004,	   -1.#IND00,	   -1.#IND00
    0.384958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460269,	   54.209747,	   -1.#IND00,	   -1.#IND00
    0.385375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271617,	   56.326298,	   -1.#IND00,	   -1.#IND00
    0.385792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155779,	   58.635303,	   -1.#IND00,	   -1.#IND00
    0.386208,	99.699\233.683,	 8.581\172.645,	   49.999992,	   -1.#IND00,	   91.117613,	   61.037684,	   -1.#IND00,	   -1.#IND00
    0.386625,	99.699\241.183,	 8.540\177.745,	   49.999993,	   -1.#IND00,	   91.158686,	   63.438314,	   -1.#IND00,	   -1.#IND00
    0.387042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277309,	   65.742027,	   -1.#IND00,	   -1.#IND00
    0.387458,	99.699\256.183,	 8.230\188.333,	   49.999993,	   -1.#IND00,	   91.468505,	   67.849519,	   -1.#IND00,	   -1.#IND00
    0.387875,	99.699\263.683,	 7.975\194.029,	   49.999992,	   -1.#IND00,	   91.723887,	   69.654086,	   -1.#IND00,	   -1.#IND00
    0.388292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031467,	   71.038979,	   -1.#IND00,	   -1.#IND00
    0.388708,	99.699\278.683,	 7.324\206.805,	   49.999993,	   -1.#IND00,	   92.375417,	   71.877441,	   -1.#IND00,	   -1.#IND00
    0.389125,	99.699\286.183,	 6.963\214.144,	   49.999993,	   -1.#IND00,	   92.735869,	   72.038493,	   -1.#IND00,	   -1.#IND00
    0.389542,	99.699\293.683,	 6.610\222.281,	   49.999992,	   -1.#IND00,	   93.088933,	   71.402274,	   -1.#IND00,	   -1.#IND00
    0.389958,	99.699\301.183,	 6.292\231.292,	   49.999993,	   -1.#IND00,	   93.407347,	   69.890807,	   -1.#IND00,	   -1.#IND00
    0.390375,	99.699\308.683,	 6.037\241.168,	   49.999993,	   -1.#IND00,	   93.662381,	   67.515128,	   -1.#IND00,	   -1.#IND00
    0.390792,	99.699\316.183,	 5.872\251.758,	   49.999993,	   -1.#IND00,	   93.827464,	   64.424968,	   -1.#IND00,	   -1.#IND00
    0.391208,	99.699\323.683,	 5.816\262.755,	   49.999992,	   -1.#IND00,	   93.883382,	   60.927438,	   -1.#IND00,	   -1.#IND00
    0.391625,	99.699\331.183,	 5.876\273.745,	   49.999993,	   -1.#IND00,	   93.823235,	   57.437931,	   -1.#IND00,	   -1.#IND00
    0.392042,	99.699\338.683,	 6.045\284.313,	   49.999993,	   -1.#IND00,	   93.654441,	   54.369556,	   -1.#IND00,	   -1.#IND00
    0.392458,	99.699\346.183,	 6.302\294.159,	   49.999993,	   -1.#IND00,	   93.396575,	   52.024039,	   -1.#IND00,	   -1.#IND00
    0.392875,	99.699\353.683,	 6.623\303.137,	   49.999992,	   -1.#IND00,	   93.076376,	   50.545338,	   -1.#IND00,	   -1.#IND00
    0.393292,	99.699\ 1.183,	 6.976\311.243,	   49.999993,	   -1.#IND00,	   92.722576,	   49.940247,	   -1.#IND00,	   -1.#IND00
    0.393708,	99.699\ 8.683,	 7.337\318.554,	   49.999993,	   -1.#IND00,	   92.362332,	   50.128536,	   -1.#IND00,	   -1.#IND00
    0.394125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019395,	   50.989462,	   -1.#IND00,	   -1.#IND00
    0.394542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713480,	   52.391998,	   -1.#IND00,	   -1.#IND00
    0.394958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460270,	   54.209745,	   -1.#IND00,	   -1.#IND00
    0.395375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271618,	   56.326303,	   -1.#IND00,	   -1.#IND00
    0.395792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155780,	   58.635294,	   -1.#IND00,	   -1.#IND00
    0.396208,	99.699\53.683,	 8.581\352.645,	   49.999992,	   -1.#IND00,	   91.117613,	   61.037681,	   -1.#IND00,	   -1.#IND00
    0.396625,	99.699\61.183,	 8.540\357.744,	   49.999993,	   -1.#IND00,	   91.158685,	   63.438314,	   -1.#IND00,	   -1.#IND00
    0.397042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277308,	   65.742013,	   -1.#IND00,	   -1.#IND00
    0.397458,	99.699\76.183,	 8.230\ 8.333,	   49.999993,	   -1.#IND00,	   91.468504,	   67.849516,	   -1.#IND00,	   -1.#IND00
    0.397875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723886,	   69.654082,	   -1.#IND00,	   -1.#IND00
    0.398292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031466,	   71.038967,	   -1.#IND00,	   -1.#IND00
    0.398708,	99.699\98.683,	 7.324\26.805,	   49.999993,	   -1.#IND00,	   92.375416,	   71.877442,	   -1.#IND00,	   -1.#IND00
    0.399125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735867,	   72.038495,	   -1.#IND00,	   -1.#IND00
    0.399542,	99.699\113.683,	 6.610\42.281,	   49.999993,	   -1.#IND00,	   93.088931,	   71.402275,	   -1.#IND00,	   -1.#IND00
    0.399958,	99.699\121.183,	 6.292\51.292,	   49.999993,	   -1.#IND00,	   93.407347,	   69.890817,	   -1.#IND00,	   -1.#IND00
    0.400375,	99.699\128.683,	 6.037\61.168,	   49.999993,	   -1.#IND00,	   93.662380,	   67.515138,	   -1.#IND00,	   -1.#IND00
    0.400792,	99.699\136.183,	 5.872\71.758,	   49.999993,	   -1.#IND00,	   93.827463,	   64.424980,	   -1.#IND00,	   -1.#IND00
    0.401208,	99.699\143.683,	 5.816\82.755,	   49.999993,	   -1.#IND00,	   93.883383,	   60.927452,	   -1.#IND00,	   -1.#IND00
    0.401625,	99.699\151.183,	 5.876\93.745,	   49.999993,	   -1.#IND00,	   93.823235,	   57.437945,	   -1.#IND00,	   -1.#IND00
    0.402042,	99.699\158.683,	 6.045\104.313,	   49.999993,	   -1.#IND00,	   93.654442,	   54.369566,	   -1.#IND00,	   -1.#IND00
    0.402458,	99.699\166.183,	 6.302\114.159,	   49.999993,	   -1.#IND00,	   93.396576,	   52.024044,	   -1.#IND00,	   -1.#IND00
    0.402875,	99.699\173.683,	 6.623\123.137,	   49.999993,	   -1.#IND00,	   93.076377,	   50.545344,	   -1.#IND00,	   -1.#IND00
    0.403292,	99.699\181.183,	 6.976\131.243,	   49.999993,	   -1.#IND00,	   92.722577,	   49.940240,	   -1.#IND00,	   -1.#IND00
    0.403708,	99.699\188.683,	 7.337\138.554,	   49.999993,	   -1.#IND00,	   92.362333,	   50.128527,	   -1.#IND00,	   -1.#IND00
    0.404125,	99.699\196.183,	 7.680\145.193,	   49.999993,	   -1.#IND00,	   92.019395,	   50.989455,	   -1.#IND00,	   -1.#IND00
    0.404542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713481,	   52.391983,	   -1.#IND00,	   -1.#IND00
    0.404958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460271,	   54.209730,	   -1.#IND00,	   -1.#IND00
    0.405375,	99.699\218.683,	 8.427\162.356,	   49.999993,	   -1.#IND00,	   91.271618,	   56.326291,	   -1.#IND00,	   -1.#IND00
    0.405792,	99.699\226.183,	 8.543\167.547,	   49.999993,	   -1.#IND00,	   91.155780,	   58.635277,	   -1.#IND00,	   -1.#IND00
    0.406208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117613,	   61.037666,	   -1.#IND00,	   -1.#IND00
    0.406625,	99.699\241.183,	 8.540\177.744,	   49.999993,	   -1.#IND00,	   91.158685,	   63.438300,	   -1.#IND00,	   -1.#IND00
    0.407042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277308,	   65.742001,	   -1.#IND00,	   -1.#IND00
    0.407458,	99.699\256.183,	 8.230\188.333,	   49.999993,	   -1.#IND00,	   91.468504,	   67.849510,	   -1.#IND00,	   -1.#IND00
    0.407875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723885,	   69.654077,	   -1.#IND00,	   -1.#IND00
    0.408292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031464,	   71.038959,	   -1.#IND00,	   -1.#IND00
    0.408708,	99.699\278.683,	 7.324\206.805,	   49.999993,	   -1.#IND00,	   92.375415,	   71.877442,	   -1.#IND00,	   -1.#IND00
    0.409125,	99.699\286.183,	 6.963\214.144,	   49.999993,	   -1.#IND00,	   92.735866,	   72.038496,	   -1.#IND00,	   -1.#IND00
    0.409542,	99.699\293.683,	 6.610\222.280,	   49.999993,	   -1.#IND00,	   93.088929,	   71.402277,	   -1.#IND00,	   -1.#IND00
    0.409958,	99.699\301.183,	 6.292\231.292,	   49.999993,	   -1.#IND00,	   93.407346,	   69.890828,	   -1.#IND00,	   -1.#IND00
    0.410375,	99.699\308.683,	 6.037\241.168,	   49.999993,	   -1.#IND00,	   93.662379,	   67.515148,	   -1.#IND00,	   -1.#IND00
    0.410792,	99.699\316.183,	 5.872\251.758,	   49.999993,	   -1.#IND00,	   93.827462,	   64.424991,	   -1.#IND00,	   -1.#IND00
    0.411208,	99.699\323.683,	 5.816\262.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927467,	   -1.#IND00,	   -1.#IND00
    0.411625,	99.699\331.183,	 5.876\273.745,	   49.999993,	   -1.#IND00,	   93.823235,	   57.437959,	   -1.#IND00,	   -1.#IND00
    0.412042,	99.699\338.683,	 6.045\284.313,	   49.999993,	   -1.#IND00,	   93.654442,	   54.369577,	   -1.#IND00,	   -1.#IND00
    0.412458,	99.699\346.183,	 6.302\294.159,	   49.999993,	   -1.#IND00,	   93.396578,	   52.024050,	   -1.#IND00,	   -1.#IND00
    0.412875,	99.699\353.683,	 6.623\303.137,	   49.999993,	   -1.#IND00,	   93.076378,	   50.545350,	   -1.#IND00,	   -1.#IND00
    0.413292,	99.699\ 1.183,	 6.976\311.243,	   49.999993,	   -1.#IND00,	   92.722579,	   49.940246,	   -1.#IND00,	   -1.#IND00
    0.413708,	99.699\ 8.683,	 7.337\318.554,	   49.999993,	   -1.#IND00,	   92.362335,	   50.128529,	   -1.#IND00,	   -1.#IND00
    0.414125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019396,	   50.989460,	   -1.#IND00,	   -1.#IND00
    0.414542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713482,	   52.391981,	   -1.#IND00,	   -1.#IND00
    0.414958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460272,	   54.209727,	   -1.#IND00,	   -1.#IND00
    0.415375,	99.699\38.683,	 8.427\342.356,	   49.999993,	   -1.#IND00,	   91.271618,	   56.326292,	   -1.#IND00,	   -1.#IND00
    0.415792,	99.699\46.183,	 8.543\347.547,	   49.999993,	   -1.#IND00,	   91.155780,	   58.635273,	   -1.#IND00,	   -1.#IND00
    0.416208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037662,	   -1.#IND00,	   -1.#IND00
    0.416625,	99.699\61.183,	 8.540\357.744,	   49.999993,	   -1.#IND00,	   91.158684,	   63.438300,	   -1.#IND00,	   -1.#IND00
    0.417042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277307,	   65.741990,	   -1.#IND00,	   -1.#IND00
    0.417458,	99.699\76.183,	 8.230\ 8.333,	   49.999993,	   -1.#IND00,	   91.468503,	   67.849503,	   -1.#IND00,	   -1.#IND00
    0.417875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723884,	   69.654074,	   -1.#IND00,	   -1.#IND00
    0.418292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031463,	   71.038952,	   -1.#IND00,	   -1.#IND00
    0.418708,	99.699\98.683,	 7.324\26.805,	   49.999993,	   -1.#IND00,	   92.375413,	   71.877440,	   -1.#IND00,	   -1.#IND00
    0.419125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735865,	   72.038499,	   -1.#IND00,	   -1.#IND00
    0.419542,	99.699\113.683,	 6.610\42.280,	   49.999993,	   -1.#IND00,	   93.088928,	   71.402278,	   -1.#IND00,	   -1.#IND00
    0.419958,	99.699\121.183,	 6.292\51.292,	   49.999993,	   -1.#IND00,	   93.407345,	   69.890836,	   -1.#IND00,	   -1.#IND00
    0.420375,	99.699\128.683,	 6.037\61.168,	   49.999993,	   -1.#IND00,	   93.662378,	   67.515159,	   -1.#IND00,	   -1.#IND00
    0.420792,	99.699\136.183,	 5.872\71.758,	   49.999993,	   -1.#IND00,	   93.827462,	   64.425003,	   -1.#IND00,	   -1.#IND00
    0.421208,	99.699\143.683,	 5.816\82.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927480,	   -1.#IND00,	   -1.#IND00
    0.421625,	99.699\151.183,	 5.876\93.745,	   49.999993,	   -1.#IND00,	   93.823236,	   57.437972,	   -1.#IND00,	   -1.#IND00
    0.422042,	99.699\158.683,	 6.045\104.313,	   49.999993,	   -1.#IND00,	   93.654443,	   54.369588,	   -1.#IND00,	   -1.#IND00
    0.422458,	99.699\166.183,	 6.302\114.159,	   49.999993,	   -1.#IND00,	   93.396579,	   52.024056,	   -1.#IND00,	   -1.#IND00
    0.422875,	99.699\173.683,	 6.623\123.137,	   49.999993,	   -1.#IND00,	   93.076379,	   50.545355,	   -1.#IND00,	   -1.#IND00
    0.423292,	99.699\181.183,	 6.976\131.242,	   49.999993,	   -1.#IND00,	   92.722580,	   49.940241,	   -1.#IND00,	   -1.#IND00
    0.423708,	99.699\188.683,	 7.337\138.554,	   49.999993,	   -1.#IND00,	   92.362336,	   50.128519,	   -1.#IND00,	   -1.#IND00
    0.424125,	99.699\196.183,	 7.680\145.193,	   49.999993,	   -1.#IND00,	   92.019398,	   50.989451,	   -1.#IND00,	   -1.#IND00
    0.424542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713483,	   52.391969,	   -1.#IND00,	   -1.#IND00
    0.424958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460273,	   54.209711,	   -1.#IND00,	   -1.#IND00
    0.425375,	99.699\218.683,	 8.427\162.356,	   49.999993,	   -1.#IND00,	   91.271619,	   56.326278,	   -1.#IND00,	   -1.#IND00
    0.425792,	99.699\226.183,	 8.543\167.547,	   49.999993,	   -1.#IND00,	   91.155781,	   58.635257,	   -1.#IND00,	   -1.#IND00
    0.426208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037646,	   -1.#IND00,	   -1.#IND00
    0.426625,	99.699\241.183,	 8.540\177.744,	   49.999993,	   -1.#IND00,	   91.158684,	   63.438286,	   -1.#IND00,	   -1.#IND00
    0.427042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277306,	   65.741980,	   -1.#IND00,	   -1.#IND00
    0.427458,	99.699\256.183,	 8.230\188.333,	   49.999993,	   -1.#IND00,	   91.468502,	   67.849495,	   -1.#IND00,	   -1.#IND00
    0.427875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723883,	   69.654069,	   -1.#IND00,	   -1.#IND00
    0.428292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031462,	   71.038946,	   -1.#IND00,	   -1.#IND00
    0.428708,	99.699\278.683,	 7.324\206.805,	   49.999993,	   -1.#IND00,	   92.375412,	   71.877439,	   -1.#IND00,	   -1.#IND00
    0.429125,	99.699\286.183,	 6.963\214.144,	   49.999993,	   -1.#IND00,	   92.735863,	   72.038500,	   -1.#IND00,	   -1.#IND00
    0.429542,	99.699\293.683,	 6.610\222.280,	   49.999993,	   -1.#IND00,	   93.088926,	   71.402281,	   -1.#IND00,	   -1.#IND00
    0.429958,	99.699\301.183,	 6.292\231.292,	   49.999993,	   -1.#IND00,	   93.407344,	   69.890845,	   -1.#IND00,	   -1.#IND00
    0.430375,	99.699\308.683,	 6.037\241.168,	   49.999993,	   -1.#IND00,	   93.662377,	   67.515170,	   -1.#IND00,	   -1.#IND00
    0.430792,	99.699\316.183,	 5.872\251.758,	   49.999993,	   -1.#IND00,	   93.827461,	   64.425015,	   -1.#IND00,	   -1.#IND00
    0.431208,	99.699\323.683,	 5.816\262.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927494,	   -1.#IND00,	   -1.#IND00
    0.431625,	99.699\331.183,	 5.876\273.745,	   49.999993,	   -1.#IND00,	   93.823236,	   57.437985,	   -1.#IND00,	   -1.#IND00
    0.432042,	99.699\338.683,	 6.045\284.313,	   49.999993,	   -1.#IND00,	   93.654443,	   54.369599,	   -1.#IND00,	   -1.#IND00
    0.432458,	99.699\346.183,	 6.302\294.159,	   49.999993,	   -1.#IND00,	   93.396581,	   52.024063,	   -1.#IND00,	   -1.#IND00
    0.432875,	99.699\353.683,	 6.623\303.137,	   49.999993,	   -1.#IND00,	   93.076381,	   50.545359,	   -1.#IND00,	   -1.#IND00
    0.433292,	99.699\ 1.183,	 6.976\311.242,	   49.999993,	   -1.#IND00,	   92.722581,	   49.940248,	   -1.#IND00,	   -1.#IND00
    0.433708,	99.699\ 8.683,	 7.337\318.554,	   49.999993,	   -1.#IND00,	   92.362338,	   50.128522,	   -1.#IND00,	   -1.#IND00
    0.434125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019399,	   50.989454,	   -1.#IND00,	   -1.#IND00
    0.434542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713484,	   52.391969,	   -1.#IND00,	   -1.#IND00
    0.434958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460274,	   54.209709,	   -1.#IND00,	   -1.#IND00
    0.435375,	99.699\38.683,	 8.427\342.356,	   49.999993,	   -1.#IND00,	   91.271620,	   56.326277,	   -1.#IND00,	   -1.#IND00
    0.435792,	99.699\46.183,	 8.543\347.547,	   49.999993,	   -1.#IND00,	   91.155781,	   58.635254,	   -1.#IND00,	   -1.#IND00
    0.436208,	99.699\53.683,	 8.581\352.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037642,	   -1.#IND00,	   -1.#IND00
    0.436625,	99.699\61.183,	 8.540\357.744,	   49.999993,	   -1.#IND00,	   91.158684,	   63.438285,	   -1.#IND00,	   -1.#IND00
    0.437042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277306,	   65.741971,	   -1.#IND00,	   -1.#IND00
    0.437458,	99.699\76.183,	 8.230\ 8.333,	   49.999993,	   -1.#IND00,	   91.468501,	   67.849487,	   -1.#IND00,	   -1.#IND00
    0.437875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723882,	   69.654064,	   -1.#IND00,	   -1.#IND00
    0.438292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031460,	   71.038941,	   -1.#IND00,	   -1.#IND00
    0.438708,	99.699\98.683,	 7.324\26.805,	   49.999993,	   -1.#IND00,	   92.375411,	   71.877436,	   -1.#IND00,	   -1.#IND00
    0.439125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735862,	   72.038502,	   -1.#IND00,	   -1.#IND00
    0.439542,	99.699\113.683,	 6.610\42.280,	   49.999993,	   -1.#IND00,	   93.088925,	   71.402284,	   -1.#IND00,	   -1.#IND00
    0.439958,	99.699\121.183,	 6.292\51.292,	   49.999993,	   -1.#IND00,	   93.407343,	   69.890852,	   -1.#IND00,	   -1.#IND00
    0.440375,	99.699\128.683,	 6.037\61.168,	   49.999993,	   -1.#IND00,	   93.662376,	   67.515182,	   -1.#IND00,	   -1.#IND00
    0.440792,	99.699\136.183,	 5.872\71.758,	   49.999993,	   -1.#IND00,	   93.827460,	   64.425027,	   -1.#IND00,	   -1.#IND00
    0.441208,	99.699\143.683,	 5.816\82.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927508,	   -1.#IND00,	   -1.#IND00
    0.441625,	99.699\151.183,	 5.876\93.745,	   49.999993,	   -1.#IND00,	   93.823237,	   57.437998,	   -1.#IND00,	   -1.#IND00
    0.442042,	99.699\158.683,	 6.045\104.313,	   49.999993,	   -1.#IND00,	   93.654444,	   54.369609,	   -1.#IND00,	   -1.#IND00
    0.442458,	99.699\166.183,	 6.302\114.159,	   49.999993,	   -1.#IND00,	   93.396582,	   52.024070,	   -1.#IND00,	   -1.#IND00
    0.442875,	99.699\173.683,	 6.623\123.137,	   49.999993,	   -1.#IND00,	   93.076382,	   50.545363,	   -1.#IND00,	   -1.#IND00
    0.443292,	99.699\181.183,	 6.976\131.242,	   49.999993,	   -1.#IND00,	   92.722583,	   49.940244,	   -1.#IND00,	   -1.#IND00
    0.443708,	99.699\188.683,	 7.337\138.554,	   49.999993,	   -1.#IND00,	   92.362339,	   50.128513,	   -1.#IND00,	   -1.#IND00
    0.444125,	99.699\196.183,	 7.680\145.193,	   49.999993,	   -1.#IND00,	   92.019400,	   50.989443,	   -1.#IND00,	   -1.#IND00
    0.444542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713485,	   52.391957,	   -1.#IND00,	   -1.#IND00
    0.444958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460275,	   54.209694,	   -1.#IND00,	   -1.#IND00
    0.445375,	99.699\218.683,	 8.427\162.356,	   49.999993,	   -1.#IND00,	   91.271620,	   56.326263,	   -1.#IND00,	   -1.#IND00
    0.445792,	99.699\226.183,	 8.543\167.547,	   49.999993,	   -1.#IND00,	   91.155781,	   58.635239,	   -1.#IND00,	   -1.#IND00
    0.446208,	99.699\233.683,	 8.581\172.645,	   49.999993,	   -1.#IND00,	   91.117614,	   61.037626,	   -1.#IND00,	   -1.#IND00
    0.446625,	99.699\241.183,	 8.540\177.744,	   49.999993,	   -1.#IND00,	   91.158684,	   63.438270,	   -1.#IND00,	   -1.#IND00
    0.447042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277305,	   65.741962,	   -1.#IND00,	   -1.#IND00
    0.447458,	99.699\256.183,	 8.230\188.333,	   49.999993,	   -1.#IND00,	   91.468500,	   67.849478,	   -1.#IND00,	   -1.#IND00
    0.447875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723881,	   69.654059,	   -1.#IND00,	   -1.#IND00
    0.448292,	99.699\271.183,	 7.668\200.144,	   49.999993,	   -1.#IND00,	   92.031459,	   71.038937,	   -1.#IND00,	   -1.#IND00
    0.448708,	99.699\278.683,	 7.324\206.805,	   49.999993,	   -1.#IND00,	   92.375409,	   71.877434,	   -1.#IND00,	   -1.#IND00
    0.449125,	99.699\286.183,	 6.963\214.144,	   49.999993,	   -1.#IND00,	   92.735861,	   72.038504,	   -1.#IND00,	   -1.#IND00
    0.449542,	99.699\293.683,	 6.610\222.280,	   49.999993,	   -1.#IND00,	   93.088924,	   71.402288,	   -1.#IND00,	   -1.#IND00
    0.449958,	99.699\301.183,	 6.292\231.292,	   49.999993,	   -1.#IND00,	   93.407342,	   69.890859,	   -1.#IND00,	   -1.#IND00
    0.450375,	99.699\308.683,	 6.037\241.167,	   49.999993,	   -1.#IND00,	   93.662376,	   67.515193,	   -1.#IND00,	   -1.#IND00
    0.450792,	99.699\316.183,	 5.872\251.758,	   49.999993,	   -1.#IND00,	   93.827460,	   64.425040,	   -1.#IND00,	   -1.#IND00
    0.451208,	99.699\323.683,	 5.816\262.755,	   49.999993,	   -1.#IND00,	   93.883384,	   60.927521,	   -1.#IND00,	   -1.#IND00
    0.451625,	99.699\331.183,	 5.876\273.745,	   49.999993,	   -1.#IND00,	   93.823237,	   57.438011,	   -1.#IND00,	   -1.#IND00
    0.452042,	99.699\338.683,	 6.045\284.313,	   49.999993,	   -1.#IND00,	   93.654445,	   54.369620,	   -1.#IND00,	   -1.#IND00
    0.452458,	99.699\346.183,	 6.302\294.159,	   49.999993,	   -1.#IND00,	   93.396583,	   52.024077,	   -1.#IND00,	   -1.#IND00
    0.452875,	99.699\353.683,	 6.623\303.137,	   49.999993,	   -1.#IND00,	   93.076383,	   50.545367,	   -1.#IND00,	   -1.#IND00
    0.453292,	99.699\ 1.183,	 6.976\311.242,	   49.999993,	   -1.#IND00,	   92.722584,	   49.940251,	   -1.#IND00,	   -1.#IND00
    0.453708,	99.699\ 8.683,	 7.337\318.554,	   49.999993,	   -1.#IND00,	   92.362341,	   50.128516,	   -1.#IND00,	   -1.#IND00
    0.454125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019401,	   50.989445,	   -1.#IND00,	   -1.#IND00
    0.454542,	99.699\23.683,	 7.986\331.291,	   49.999993,	   -1.#IND00,	   91.713486,	   52.391958,	   -1.#IND00,	   -1.#IND00
    0.454958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460276,	   54.209692,	   -1.#IND00,	   -1.#IND00
